source,title,description,category,severity,country,city,lat,lng,date,image_url,source_url,fetched_at
nasa_eonet,"COW CREEK Wildfire, Levy, Florida","11 Miles S from BRONSON, FL",fire,high,,,29.2822222,-82.6311111,2026-04-21T23:15:00Z,,https://irwin.doi.gov/observer/incidents/948e45d6-5b16-43f8-97c7-2302196b2a7c,2026-05-08 03:16:33
nasa_eonet,"rx-73 Prescribed Fire, Burnett, Wisconsin","rx-73 Prescribed Fire, Burnett, Wisconsin",fire,high,,,45.8694852,-92.645347,2026-04-21T17:12:00Z,,https://irwin.doi.gov/observer/incidents/97322628-5aa3-4483-910d-4c25cd70f6f3,2026-05-08 03:16:33
nasa_eonet,"MM-45- Broward (06) Wildfire, Broward, Florida","27 Miles N from HOMESTEAD, FL",fire,high,,,26.3002778,-80.5,2026-04-21T16:28:00Z,,https://irwin.doi.gov/observer/incidents/e661b58d-8606-4923-b174-9df22ce58d9b,2026-05-08 03:16:33
nasa_eonet,"Hummingbird Wildfire, Catron, New Mexico","15 Miles E from Glenwood, NM",fire,high,,,33.36595,-108.62195,2026-04-21T14:48:00Z,,https://irwin.doi.gov/observer/incidents/36bd8a5a-bfce-4593-9cb5-93ded1504e67,2026-05-08 03:16:33
nasa_eonet,"Hwy 82 Wildfire, Brantley, Georgia","1 Miles E from Atkinson, GA",fire,high,,,31.2222222,-81.8438889,2026-04-21T12:01:00Z,,https://irwin.doi.gov/observer/incidents/1735c06d-a621-4f37-9cac-86e7aaea0c48,2026-05-08 03:16:33
nasa_eonet,"DeSoto BB 9370 C507 508 509 RX Prescribed Fire, Jackson, Mississippi","DeSoto BB 9370 C507 508 509 RX Prescribed Fire, Jackson, Mississippi",fire,high,,,30.698133,-88.86195,2026-04-21T10:19:00Z,,https://irwin.doi.gov/observer/incidents/fb2f4268-3773-4647-a411-44d9d08f51d1,2026-05-08 03:16:33
nasa_eonet,"RX CALE BU 44-367 Prescribed Fire, Rapides, Louisiana","RX CALE BU 44-367 Prescribed Fire, Rapides, Louisiana",fire,high,,,31.132467,-92.615933,2026-04-21T09:00:00Z,,https://irwin.doi.gov/observer/incidents/93f35056-75ee-4909-91d1-9298c5298579,2026-05-08 03:16:33
nasa_eonet,"East Side Wildfire, Carbon, Montana","5 Miles S from Red Lodge, MT",fire,high,,,45.092167,-109.3142,2026-04-20T15:26:00Z,,https://irwin.doi.gov/observer/incidents/8c865688-a4fe-42bc-846e-6a8680192bcf,2026-05-08 03:16:33
nasa_eonet,"Hansen WPA RX Prescribed Fire, Clay, Nebraska","Hansen WPA RX Prescribed Fire, Clay, Nebraska",fire,high,,,40.452,-97.862,2026-04-20T15:04:00Z,,https://irwin.doi.gov/observer/incidents/62ac67f7-b80f-4703-be0f-30a7661d0592,2026-05-08 03:16:33
nasa_eonet,"Krause RX Prescribed Fire, Fillmore, Nebraska","Krause RX Prescribed Fire, Fillmore, Nebraska",fire,high,,,40.467,-97.792,2026-04-20T15:02:00Z,,https://irwin.doi.gov/observer/incidents/ee2606ac-4ed9-4793-bad7-ee3cac39b3eb,2026-05-08 03:16:33
nasa_eonet,"Burn Unit 17 RX Prescribed Fire, Sherburne, Minnesota","Burn Unit 17 RX Prescribed Fire, Sherburne, Minnesota",fire,high,,,45.525011,-93.683986,2026-04-20T13:16:00Z,,https://irwin.doi.gov/observer/incidents/8f42d6ce-fb6f-4dba-aae4-97094ba0260c,2026-05-08 03:16:33
nasa_eonet,"Peacock 545 and 159 RX Prescribed Fire, Lake, Michigan","Peacock 545 and 159 RX Prescribed Fire, Lake, Michigan",fire,high,,,44.150617,-85.829167,2026-04-20T13:11:00Z,,https://irwin.doi.gov/observer/incidents/e8064bb6-fe21-4b02-978a-583b0e546215,2026-05-08 03:16:33
nasa_eonet,"Crews Rd (10) Wildfire, Clay, Florida","23 Miles NE from Green Cove Springs, FL",fire,high,,,29.8861111,-81.6333333,2026-04-20T10:45:00Z,,https://irwin.doi.gov/observer/incidents/f8e1919c-1492-4a3b-afb8-e14cbf8c95f6,2026-05-08 03:16:33
nasa_eonet,"RAILROAD COMPLEX Wildfire, Putnam, Florida","10 Miles NE from PALATKA, FL",fire,high,,,29.7855556,-81.6330556,2026-04-19T21:13:00Z,,https://irwin.doi.gov/observer/incidents/796628ce-7fec-43ff-bc4d-b39b42a388e8,2026-05-08 03:16:33
nasa_eonet,"RAILROAD COMPLEX Wildfire, Putnam, Florida","10 Miles N from Palatka, FL",fire,high,,,29.7855556,-81.6327778,2026-04-19T19:36:00Z,,https://irwin.doi.gov/observer/incidents/da3d02b0-fefa-4f84-9be7-dc52f5928140,2026-05-08 03:16:33
nasa_eonet,"River Road 16 RX Prescribed Fire, Iosco, Michigan","River Road 16 RX Prescribed Fire, Iosco, Michigan",fire,high,,,44.416667,-83.591667,2026-04-19T15:19:00Z,,https://irwin.doi.gov/observer/incidents/bf3e192e-96cb-49f2-b8a4-3051cad25327,2026-05-08 03:16:33
nasa_eonet,"Barren Plains Units 1 &amp; 3 RX Prescribed Fire, Lake, Michigan","Barren Plains Units 1 &amp; 3 RX Prescribed Fire, Lake, Michigan",fire,high,,,43.849417,-85.80305,2026-04-19T14:53:00Z,,https://irwin.doi.gov/observer/incidents/3ac5852e-ae82-429b-b2e7-7390dde2f853,2026-05-08 03:16:33
nasa_eonet,"Pineland Rd Wildfire, Clinch, Georgia","13 Miles NW from Fargo, GA",fire,high,,,30.7563889,-82.7680556,2026-04-19T10:47:00Z,,https://irwin.doi.gov/observer/incidents/c62c2af2-b5f3-4666-9516-6b9b1305c9f1,2026-05-08 03:16:33
nasa_eonet,"rx-45_041526 Prescribed Fire, Burnett, Wisconsin","rx-45_041526 Prescribed Fire, Burnett, Wisconsin",fire,high,,,45.8375735,-92.6494912,2026-04-19T09:53:00Z,,https://irwin.doi.gov/observer/incidents/8811ee73-c19f-4031-ab1e-6f106a3e180e,2026-05-08 03:16:33
nasa_eonet,"Conner-Nelson Rd (45) Wildfire, Nassau, Florida","16 Miles NW from JACKSONVILLE, FL",fire,high,,,30.6886111,-81.9855556,2026-04-18T14:41:00Z,,https://irwin.doi.gov/observer/incidents/69061ba5-2f46-4e08-b442-d7900fc38ed5,2026-05-08 03:16:33
nasa_eonet,"RX D4 Piquett Creek Prescribed Fire, Ravalli, Montana","RX D4 Piquett Creek Prescribed Fire, Ravalli, Montana",fire,high,,,45.848167,-114.202833,2026-04-17T16:15:00Z,,https://irwin.doi.gov/observer/incidents/67737a34-0734-4379-adb5-2e4c65ec1042,2026-05-08 03:16:33
nasa_eonet,"Holm RX Prescribed Fire, Blaine, Montana","Holm RX Prescribed Fire, Blaine, Montana",fire,high,,,48.81675,-109.41723,2026-04-17T12:12:00Z,,https://irwin.doi.gov/observer/incidents/51db8133-a4e3-463c-9e36-9df8ae408511,2026-05-08 03:16:33
nasa_eonet,"Rx Cherokee 3533 Prescribed Fire, Cherokee, Texas","Rx Cherokee 3533 Prescribed Fire, Cherokee, Texas",fire,high,,,31.56589,-95.10404,2026-04-17T10:51:00Z,,https://irwin.doi.gov/observer/incidents/c155e8ca-4019-40ea-906a-5515292029dd,2026-05-08 03:16:33
nasa_eonet,"RX Trinity 3522 Prescribed Fire, Trinity, Texas","RX Trinity 3522 Prescribed Fire, Trinity, Texas",fire,high,,,31.0137,-95.2677,2026-04-17T10:46:00Z,,https://irwin.doi.gov/observer/incidents/eccdff74-7a3e-4242-b01e-4fa2e626ed0a,2026-05-08 03:16:33
nasa_eonet,"LO GAP Wildfire, Van Buren, Arkansas","LO GAP Wildfire, Van Buren, Arkansas",fire,high,,,35.5865604,-92.62707719,2026-04-17T10:41:00Z,,https://irwin.doi.gov/observer/incidents/267f6c93-74ca-41bc-b2fe-6bd5de4e6191,2026-05-08 03:16:33
nasa_eonet,"Old Orangeburg Wildfire, Hampton, South Carolina","5 Miles SW from Estill, SC",fire,high,,,32.7258333,-81.2741667,2026-04-17T09:27:00Z,,https://irwin.doi.gov/observer/incidents/4e46b265-d0e9-4ecb-9ea0-aa18fa661be5,2026-05-08 03:16:33
nasa_eonet,Iceberg D33A,Iceberg D33A,other,medium,,,-69.38,17.14,2023-09-08T00:00:00Z,,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2026-05-08 03:16:33
nasa_eonet,Iceberg D33C,Iceberg D33C,other,medium,,,-75.52,-20.02,2024-04-19T00:00:00Z,,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2026-05-08 03:16:33
nasa_eonet,Iceberg A83,Iceberg A83,other,medium,,,-75.37,-25.55,2024-05-24T00:00:00Z,,https://earthobservatory.nasa.gov/images/152848/antarctic-ice-shelf-spawns-iceberg-a-83,2026-05-08 03:16:33
nasa_eonet,"RX CALV BU 255-257 Prescribed Fire, Vernon, Louisiana","RX CALV BU 255-257 Prescribed Fire, Vernon, Louisiana",fire,high,,,31.062467,-93.157417,2026-04-16T16:49:00Z,,https://irwin.doi.gov/observer/incidents/ce50c9fe-f65d-4b22-bbfb-48c0c1810b77,2026-05-08 03:16:33
nasa_eonet,"Burn Unit 20 RX Prescribed Fire, Sherburne, Minnesota","Burn Unit 20 RX Prescribed Fire, Sherburne, Minnesota",fire,high,,,45.503583,-93.708514,2026-04-16T09:50:00Z,,https://irwin.doi.gov/observer/incidents/3ec32ca8-5fc8-48c8-abd8-f283369633c9,2026-05-08 03:16:33
nasa_eonet,"Dismal Swamp RX Prescribed Fire, Big Stone, Minnesota","Dismal Swamp RX Prescribed Fire, Big Stone, Minnesota",fire,high,,,45.46325,-96.271767,2026-04-15T09:41:00Z,,https://irwin.doi.gov/observer/incidents/6d653984-f232-4db9-9793-b54e552b4b75,2026-05-08 03:16:33
nasa_eonet,"Homochitto BB 49 East RX Prescribed Fire, Franklin, Mississippi","Homochitto BB 49 East RX Prescribed Fire, Franklin, Mississippi",fire,high,,,31.419,-91.013,2026-04-15T09:14:00Z,,https://irwin.doi.gov/observer/incidents/f76078cc-9ec3-4434-a0c2-b5f906bd9499,2026-05-08 03:16:33
nasa_eonet,"ENCINO 2 Wildfire, Torrance, New Mexico","5 Miles E from ENCINO, NM",fire,high,,,34.643232,-105.416063,2026-04-14T16:34:00Z,,https://irwin.doi.gov/observer/incidents/c86bf330-4361-4598-8d8f-11c6eb3efc83,2026-05-08 03:16:33
nasa_eonet,"Appalachia Wildfire, Polk, Tennessee","8 Miles N from Ducktown, TN",fire,high,,,35.1675,-84.3755,2026-04-14T15:41:00Z,,https://irwin.doi.gov/observer/incidents/4b86c01a-42b9-4688-81ea-6ceeaf46e440,2026-05-08 03:16:33
nasa_eonet,"Woodbury Wildfire, Marion, South Carolina","10 Miles E from Hemingway, SC",fire,high,,,33.7498333,-79.2833333,2026-04-14T15:23:00Z,,https://irwin.doi.gov/observer/incidents/c9a1b818-c5b5-4230-b2fc-2c3ef5b0e136,2026-05-08 03:16:33
nasa_eonet,"Homochitto BB 49 West RX Prescribed Fire, Franklin, Mississippi","Homochitto BB 49 West RX Prescribed Fire, Franklin, Mississippi",fire,high,,,31.419,-91.013,2026-04-14T09:48:00Z,,https://irwin.doi.gov/observer/incidents/40d1e36e-e994-4742-98de-52881ba443a9,2026-05-08 03:16:33
nasa_eonet,"ANF Boykin Springs C-88/89 RX Prescribed Fire, Jasper, Texas","ANF Boykin Springs C-88/89 RX Prescribed Fire, Jasper, Texas",fire,high,,,31.042883,-94.2842,2026-04-14T09:42:00Z,,https://irwin.doi.gov/observer/incidents/5a9d13ab-b9ba-4b0b-ac58-2a2a3e3ca0f4,2026-05-08 03:16:33
nasa_eonet,"Chickasawhay CPT 354 RX Prescribed Fire, Jones, Mississippi","Chickasawhay CPT 354 RX Prescribed Fire, Jones, Mississippi",fire,high,,,31.5603,-88.9888,2026-04-14T09:24:00Z,,https://irwin.doi.gov/observer/incidents/56ccb5c4-1f58-4daa-b5b0-9f2b5c00e07f,2026-05-08 03:16:33
nasa_eonet,"NEWMAN DR Wildfire, Collier, Florida","12 Miles NE from NAPLES, FL",fire,high,,,26.1502778,-81.6330556,2026-04-13T20:18:00Z,,https://irwin.doi.gov/observer/incidents/c2664a2a-3464-4719-ba12-2ab8224829a4,2026-05-08 03:16:33
nasa_eonet,"PDT South-FFR RX Prescribed Fire, Grant, Minnesota","PDT South-FFR RX Prescribed Fire, Grant, Minnesota",fire,high,,,46.012,-95.8944,2026-04-13T16:52:00Z,,https://irwin.doi.gov/observer/incidents/1d6012c3-7f6b-42bc-8a4d-ee267a09668b,2026-05-08 03:16:33
nasa_eonet,"Ciba Road Wildfire, Washington, Alabama","31 Miles E from McIntosh, AL",fire,high,,,31.2669444,-88.0188889,2026-04-13T13:31:00Z,,https://irwin.doi.gov/observer/incidents/6e574609-161c-4cfc-a6cb-807dac01cc60,2026-05-08 03:16:33
nasa_eonet,"Old House Branch Wildfire, Mingo, West Virginia","1 Miles E from Hampden, WV",fire,high,,,37.639725,-81.941859,2026-04-13T11:41:00Z,,https://irwin.doi.gov/observer/incidents/c9afc13e-7dab-4401-aee8-6d0c6504c5bf,2026-05-08 03:16:33
nasa_eonet,"DeSoto BB 9365 C605 C606 RX Prescribed Fire, Stone, Mississippi","DeSoto BB 9365 C605 C606 RX Prescribed Fire, Stone, Mississippi",fire,high,,,30.712778,-89.260833,2026-04-13T10:59:00Z,,https://irwin.doi.gov/observer/incidents/0e6a7a06-16b3-4f52-85c3-fbb29451bedd,2026-05-08 03:16:33
nasa_eonet,"APQ CPT 10 Rx 0413 Prescribed Fire, Highlands, Florida","APQ CPT 10 Rx 0413 Prescribed Fire, Highlands, Florida",fire,high,,,27.630425,-81.158752,2026-04-13T09:16:00Z,,https://irwin.doi.gov/observer/incidents/fc4eb198-f12d-406d-af81-c9ff84ca571d,2026-05-08 03:16:33
nasa_eonet,"rx-Young 1 Prescribed Fire, Jefferson, Wisconsin","rx-Young 1 Prescribed Fire, Jefferson, Wisconsin",fire,high,,,42.8455985,-88.630401,2026-04-13T08:42:00Z,,https://irwin.doi.gov/observer/incidents/43214931-eb9e-4fd1-9dcc-2ebc887a4fb7,2026-05-08 03:16:33
nasa_eonet,"RAFEY Wildfire, Mobile, Alabama","33 Miles N from CITRONELLE, AL",fire,high,,,31.0927778,-88.2997222,2026-04-12T23:30:00Z,,https://irwin.doi.gov/observer/incidents/b3436c7f-e9df-4bdc-b501-5db3d4b2cceb,2026-05-08 03:16:33
nasa_eonet,"Schwachheim Wildfire, Las Animas, Colorado","14 Miles SE from Trinidad, CO",fire,high,,,37.011,-104.3737,2026-04-12T21:48:00Z,,https://irwin.doi.gov/observer/incidents/66cfaace-3c03-4ce7-8df6-4fd6f7a5bb2c,2026-05-08 03:16:33
nasa_eonet,"Smoke Show Wildfire, Perry, Mississippi","Smoke Show Wildfire, Perry, Mississippi",fire,high,,,31.092419,-89.117047,2026-04-12T21:12:00Z,,https://irwin.doi.gov/observer/incidents/e90b358d-2ae6-48b9-af2b-934aad5c9285,2026-05-08 03:16:33
nasa_eonet,"Slate Branch Wildfire, Mingo, West Virginia","1 Miles SW from Lando Mines, WV",fire,high,,,37.704877,-82.163933,2026-04-12T15:59:00Z,,https://irwin.doi.gov/observer/incidents/e86222f1-ac6d-4417-9377-1b4893ab454c,2026-05-08 03:16:33
nasa_eonet,"STE - Alum Wildfire, McCreary, Kentucky","3 Miles W from Whitley City, KY",fire,high,,,36.75897,-84.53148,2026-04-12T09:02:00Z,,https://irwin.doi.gov/observer/incidents/42f677e6-96e2-4ad1-b985-6e109ad92a39,2026-05-08 03:16:33
nasa_eonet,"HWY 351- DIXIE Wildfire, Dixie, Florida","8 Miles SW from CROSS CITY, FL",fire,high,,,29.5366667,-83.2108333,2026-04-11T22:45:00Z,,https://irwin.doi.gov/observer/incidents/2b425189-57e9-4271-a9ad-c0ae71714913,2026-05-08 03:16:33
nasa_eonet,"79 Wildfire, Custer, South Dakota","3 Miles N from Buffalo Gap, SD",fire,high,,,43.687519,-103.249124,2026-04-11T14:40:00Z,,https://irwin.doi.gov/observer/incidents/ecf97dc7-65a9-4a29-b498-46f02b6780d3,2026-05-08 03:16:33
nasa_eonet,"ANF Bullet Creek C-27 RX Prescribed Fire, San Augustine, Texas","ANF Bullet Creek C-27 RX Prescribed Fire, San Augustine, Texas",fire,high,,,31.276467,-94.302133,2026-04-11T08:58:00Z,,https://irwin.doi.gov/observer/incidents/337be860-0fc1-41c5-b329-0b4c97191f19,2026-05-08 03:16:33
nasa_eonet,"APQ CPT 11 Rx 0411 Prescribed Fire, Highlands, Florida","APQ CPT 11 Rx 0411 Prescribed Fire, Highlands, Florida",fire,high,,,27.572409,-81.259689,2026-04-11T08:08:00Z,,https://irwin.doi.gov/observer/incidents/aca7cd58-128a-4791-a973-ef65821b14c5,2026-05-08 03:16:33
nasa_eonet,"Smooth Eddy Wildfire, Hansford, Texas","6 Miles SE from Goodwell, OK",fire,high,,,36.2416667,-101.5497222,2026-04-10T22:49:00Z,,https://irwin.doi.gov/observer/incidents/8d6e378d-f39b-4790-ae5f-4b50daf31531,2026-05-08 03:16:33
nasa_eonet,"Mary 15 Wildfire, Texas, Oklahoma","17 Miles NW from Guymon, OK",fire,high,,,36.8186111,-101.7577778,2026-04-10T22:47:00Z,,https://irwin.doi.gov/observer/incidents/4ca0b192-0e31-4b44-a79d-fe3aae320436,2026-05-08 03:16:33
nasa_eonet,"Lightning Roll Wildfire, Beaver, Oklahoma","14 Miles SW from Beaver, OK",fire,high,,,36.7338889,-100.7680556,2026-04-10T22:46:00Z,,https://irwin.doi.gov/observer/incidents/8398b153-a366-44b3-88e9-685c2ad67690,2026-05-08 03:16:33
nasa_eonet,"Chickasawhay CPT 438 441 RX Prescribed Fire, Wayne, Mississippi","Chickasawhay CPT 438 441 RX Prescribed Fire, Wayne, Mississippi",fire,high,,,31.5038,-88.6813,2026-04-10T09:29:00Z,,https://irwin.doi.gov/observer/incidents/d3bcc163-7a99-4a8e-96df-0283c7f71f60,2026-05-08 03:16:33
nasa_eonet,"Burn Unit 16 RX Prescribed Fire, Sherburne, Minnesota","Burn Unit 16 RX Prescribed Fire, Sherburne, Minnesota",fire,high,,,45.525781,-93.706253,2026-04-10T08:52:00Z,,https://irwin.doi.gov/observer/incidents/e9bd382c-71f9-4f49-8762-06d4b3dda438,2026-05-08 03:16:33
nasa_eonet,"Bienville CPT 43 44 RX Prescribed Fire, Scott, Mississippi","Bienville CPT 43 44 RX Prescribed Fire, Scott, Mississippi",fire,high,,,32.3809,-89.5273,2026-04-10T08:52:00Z,,https://irwin.doi.gov/observer/incidents/9613ad67-1af8-4d5c-a4b2-03a44e8dbaa1,2026-05-08 03:16:33
nasa_eonet,"RX Middle Northfork 4/7 Prescribed Fire, Garland, Arkansas","RX Middle Northfork 4/7 Prescribed Fire, Garland, Arkansas",fire,high,,,34.716667,-93.266667,2026-04-10T08:20:00Z,,https://irwin.doi.gov/observer/incidents/6c6c4646-a7e4-48ae-94e0-bc86dd38ea23,2026-05-08 03:16:33
